ZipCode,CombinedRate,State,,
794,0.07,PR,,
795,0.07,PR,,
901,0.07,PR,,
902,0.07,PR,,
906,0.07,PR,,
907,0.07,PR,,
908,0.07,PR,,
909,0.07,PR,,
910,0.07,PR,,
911,0.07,PR,,
912,0.07,PR,,
913,0.07,PR,,
914,0.07,PR,,
915,0.07,PR,,
916,0.07,PR,,
917,0.07,PR,,
918,0.07,PR,,
919,0.07,PR,,
920,0.07,PR,,
921,0.07,PR,,
922,0.07,PR,,
923,0.07,PR,,
924,0.07,PR,,
925,0.07,PR,,
926,0.07,PR,,
927,0.07,PR,,
928,0.07,PR,,
929,0.07,PR,,
930,0.07,PR,,
931,0.07,PR,,
933,0.07,PR,,
934,0.07,PR,,
935,0.07,PR,,
936,0.07,PR,,
937,0.07,PR,,
939,0.07,PR,,
940,0.07,PR,,
949,0.07,PR,,
950,0.07,PR,,
951,0.07,PR,,
952,0.07,PR,,
953,0.07,PR,,
954,0.07,PR,,
955,0.07,PR,,
956,0.07,PR,,
957,0.07,PR,,
958,0.07,PR,,
959,0.07,PR,,
960,0.07,PR,,
961,0.07,PR,,
962,0.07,PR,,
963,0.07,PR,,
965,0.07,PR,,
966,0.07,PR,,
968,0.07,PR,,
969,0.07,PR,,
970,0.07,PR,,
971,0.07,PR,,
975,0.07,PR,,
976,0.07,PR,,
977,0.07,PR,,
978,0.07,PR,,
979,0.07,PR,,
981,0.07,PR,,
982,0.07,PR,,
983,0.07,PR,,
984,0.07,PR,,
985,0.07,PR,,
986,0.07,PR,,
987,0.07,PR,,
988,0.07,PR,,
20001,0.0575,DC,,
20002,0.0575,DC,,
20003,0.0575,DC,,
20004,0.0575,DC,,
20005,0.0575,DC,,
20006,0.0575,DC,,
20007,0.0575,DC,,
20008,0.0575,DC,,
20009,0.0575,DC,,
20010,0.0575,DC,,
20011,0.0575,DC,,
20012,0.0575,DC,,
20013,0.0575,DC,,
20015,0.0575,DC,,
20016,0.0575,DC,,
20017,0.0575,DC,,
20018,0.0575,DC,,
20019,0.0575,DC,,
20020,0.0575,DC,,
20022,0.0575,DC,,
20023,0.0575,DC,,
20024,0.0575,DC,,
20026,0.0575,DC,,
20027,0.0575,DC,,
20029,0.0575,DC,,
20030,0.0575,DC,,
20032,0.0575,DC,,
20033,0.0575,DC,,
20035,0.0575,DC,,
20036,0.0575,DC,,
20037,0.0575,DC,,
20038,0.0575,DC,,
20039,0.0575,DC,,
20040,0.0575,DC,,
20042,0.0575,DC,,
20043,0.0575,DC,,
20044,0.0575,DC,,
20045,0.0575,DC,,
20047,0.0575,DC,,
20049,0.0575,DC,,
20050,0.0575,DC,,
20051,0.0575,DC,,
20052,0.0575,DC,,
20053,0.0575,DC,,
20055,0.0575,DC,,
20056,0.0575,DC,,
20057,0.0575,DC,,
20058,0.0575,DC,,
20059,0.0575,DC,,
20060,0.0575,DC,,
20061,0.0575,DC,,
20062,0.0575,DC,,
20063,0.0575,DC,,
20064,0.0575,DC,,
20065,0.0575,DC,,
20066,0.0575,DC,,
20067,0.0575,DC,,
20068,0.0575,DC,,
20069,0.0575,DC,,
20070,0.0575,DC,,
20071,0.0575,DC,,
20073,0.0575,DC,,
20074,0.0575,DC,,
20075,0.0575,DC,,
20076,0.0575,DC,,
20077,0.0575,DC,,
20078,0.0575,DC,,
20080,0.0575,DC,,
20081,0.0575,DC,,
20082,0.0575,DC,,
20088,0.0575,DC,,
20090,0.0575,DC,,
20091,0.0575,DC,,
20097,0.0575,DC,,
20098,0.0575,DC,,
20201,0.0575,DC,,
20202,0.0575,DC,,
20203,0.0575,DC,,
20204,0.0575,DC,,
20206,0.0575,DC,,
20207,0.0575,DC,,
20208,0.0575,DC,,
20210,0.0575,DC,,
20211,0.0575,DC,,
20212,0.0575,DC,,
20213,0.0575,DC,,
20214,0.0575,DC,,
20215,0.0575,DC,,
20216,0.0575,DC,,
20217,0.0575,DC,,
20218,0.0575,DC,,
20219,0.0575,DC,,
20220,0.0575,DC,,
20221,0.0575,DC,,
20222,0.0575,DC,,
20223,0.0575,DC,,
20224,0.0575,DC,,
20226,0.0575,DC,,
20227,0.0575,DC,,
20228,0.0575,DC,,
20229,0.0575,DC,,
20230,0.0575,DC,,
20232,0.0575,DC,,
20233,0.0575,DC,,
20235,0.0575,DC,,
20237,0.0575,DC,,
20238,0.0575,DC,,
20239,0.0575,DC,,
20240,0.0575,DC,,
20241,0.0575,DC,,
20242,0.0575,DC,,
20244,0.0575,DC,,
20245,0.0575,DC,,
20250,0.0575,DC,,
20251,0.0575,DC,,
20252,0.0575,DC,,
20254,0.0575,DC,,
20260,0.0575,DC,,
20261,0.0575,DC,,
20262,0.0575,DC,,
20265,0.0575,DC,,
20266,0.0575,DC,,
20268,0.0575,DC,,
20270,0.0575,DC,,
20277,0.0575,DC,,
20289,0.0575,DC,,
20299,0.0575,DC,,
20301,0.0575,DC,,
20303,0.0575,DC,,
20306,0.0575,DC,,
20307,0.0575,DC,,
20310,0.0575,DC,,
20314,0.0575,DC,,
20317,0.0575,DC,,
20318,0.0575,DC,,
20319,0.0575,DC,,
20330,0.0575,DC,,
20340,0.0575,DC,,
20350,0.0575,DC,,
20355,0.0575,DC,,
20370,0.0575,DC,,
20372,0.0575,DC,,
20373,0.0575,DC,,
20374,0.0575,DC,,
20375,0.0575,DC,,
20376,0.0575,DC,,
20380,0.0575,DC,,
20388,0.0575,DC,,
20389,0.0575,DC,,
20390,0.0575,DC,,
20391,0.0575,DC,,
20392,0.0575,DC,,
20393,0.0575,DC,,
20394,0.0575,DC,,
20395,0.0575,DC,,
20398,0.0575,DC,,
20401,0.0575,DC,,
20402,0.0575,DC,,
20403,0.0575,DC,,
20404,0.0575,DC,,
20405,0.0575,DC,,
20406,0.0575,DC,,
20407,0.0575,DC,,
20408,0.0575,DC,,
20409,0.0575,DC,,
20410,0.0575,DC,,
20411,0.0575,DC,,
20412,0.0575,DC,,
20413,0.0575,DC,,
20414,0.0575,DC,,
20415,0.0575,DC,,
20416,0.0575,DC,,
20417,0.0575,DC,,
20418,0.0575,DC,,
20419,0.0575,DC,,
20420,0.0575,DC,,
20421,0.0575,DC,,
20422,0.0575,DC,,
20423,0.0575,DC,,
20424,0.0575,DC,,
20425,0.0575,DC,,
20426,0.0575,DC,,
20427,0.0575,DC,,
20428,0.0575,DC,,
20429,0.0575,DC,,
20431,0.0575,DC,,
20433,0.0575,DC,,
20434,0.0575,DC,,
20435,0.0575,DC,,
20436,0.0575,DC,,
20437,0.0575,DC,,
20439,0.0575,DC,,
20440,0.0575,DC,,
20441,0.0575,DC,,
20442,0.0575,DC,,
20444,0.0575,DC,,
20447,0.0575,DC,,
20451,0.0575,DC,,
20453,0.0575,DC,,
20456,0.0575,DC,,
20460,0.0575,DC,,
20463,0.0575,DC,,
20468,0.0575,DC,,
20469,0.0575,DC,,
20470,0.0575,DC,,
20472,0.0575,DC,,
20500,0.0575,DC,,
20501,0.0575,DC,,
20502,0.0575,DC,,
20503,0.0575,DC,,
20504,0.0575,DC,,
20505,0.0575,DC,,
20506,0.0575,DC,,
20507,0.0575,DC,,
20508,0.0575,DC,,
20509,0.0575,DC,,
20510,0.0575,DC,,
20511,0.0575,DC,,
20515,0.0575,DC,,
20520,0.0575,DC,,
20521,0.0575,DC,,
20522,0.0575,DC,,
20523,0.0575,DC,,
20524,0.0575,DC,,
20525,0.0575,DC,,
20526,0.0575,DC,,
20527,0.0575,DC,,
20528,0.0575,DC,,
20529,0.0575,DC,,
20530,0.0575,DC,,
20531,0.0575,DC,,
20532,0.0575,DC,,
20533,0.0575,DC,,
20534,0.0575,DC,,
20535,0.0575,DC,,
20536,0.0575,DC,,
20537,0.0575,DC,,
20538,0.0575,DC,,
20539,0.0575,DC,,
20540,0.0575,DC,,
20541,0.0575,DC,,
20542,0.0575,DC,,
20543,0.0575,DC,,
20544,0.0575,DC,,
20546,0.0575,DC,,
20547,0.0575,DC,,
20548,0.0575,DC,,
20549,0.0575,DC,,
20551,0.0575,DC,,
20552,0.0575,DC,,
20553,0.0575,DC,,
20554,0.0575,DC,,
20555,0.0575,DC,,
20557,0.0575,DC,,
20558,0.0575,DC,,
20559,0.0575,DC,,
20560,0.0575,DC,,
20565,0.0575,DC,,
20566,0.0575,DC,,
20570,0.0575,DC,,
20571,0.0575,DC,,
20572,0.0575,DC,,
20573,0.0575,DC,,
20575,0.0575,DC,,
20576,0.0575,DC,,
20577,0.0575,DC,,
20578,0.0575,DC,,
20579,0.0575,DC,,
20580,0.0575,DC,,
20581,0.0575,DC,,
20585,0.0575,DC,,
20586,0.0575,DC,,
20590,0.0575,DC,,
20591,0.0575,DC,,
20593,0.0575,DC,,
20594,0.0575,DC,,
20597,0.0575,DC,,
20599,0.0575,DC,,
56901,0.0575,DC,,
56902,0.0575,DC,,
56904,0.0575,DC,,
56915,0.0575,DC,,
56920,0.0575,DC,,
56933,0.0575,DC,,
56935,0.0575,DC,,
56944,0.0575,DC,,
56945,0.0575,DC,,
56950,0.0575,DC,,
56965,0.0575,DC,,
56967,0.0575,DC,,
56972,0.0575,DC,,
56998,0.0575,DC,,
56999,0.0575,DC,,
53001,0.05,WI,,
53002,0.056,WI,,
53003,0.055,WI,,
53004,0.056,WI,,
53005,0.051,WI,,
53006,0.055,WI,,
53007,0.051,WI,,
53008,0.051,WI,,
53010,0.055,WI,,
53011,0.05,WI,,
53012,0.056,WI,,
53013,0.05,WI,,
53014,0.05,WI,,
53015,0.05,WI,,
53016,0.055,WI,,
53017,0.056,WI,,
53018,0.051,WI,,
53019,0.055,WI,,
53020,0.05,WI,,
53021,0.056,WI,,
53022,0.056,WI,,
53023,0.05,WI,,
53024,0.056,WI,,
53026,0.05,WI,,
53027,0.056,WI,,
53029,0.051,WI,,
53031,0.05,WI,,
53032,0.055,WI,,
53033,0.056,WI,,
53034,0.055,WI,,
53035,0.055,WI,,
53036,0.055,WI,,
53037,0.056,WI,,
53038,0.055,WI,,
53039,0.055,WI,,
53040,0.056,WI,,
53042,0.05,WI,,
53044,0.05,WI,,
53045,0.051,WI,,
53046,0.051,WI,,
53047,0.055,WI,,
53048,0.055,WI,,
53049,0.055,WI,,
53050,0.055,WI,,
53051,0.051,WI,,
53052,0.051,WI,,
53056,0.051,WI,,
53057,0.055,WI,,
53058,0.051,WI,,
53059,0.055,WI,,
53060,0.056,WI,,
53061,0.05,WI,,
53062,0.05,WI,,
53063,0.05,WI,,
53064,0.051,WI,,
53065,0.055,WI,,
53066,0.051,WI,,
53069,0.051,WI,,
53070,0.05,WI,,
53072,0.051,WI,,
53073,0.05,WI,,
53074,0.056,WI,,
53075,0.05,WI,,
53076,0.056,WI,,
53078,0.055,WI,,
53079,0.055,WI,,
53080,0.056,WI,,
53081,0.05,WI,,
53082,0.05,WI,,
53083,0.05,WI,,
53085,0.05,WI,,
53086,0.056,WI,,
53088,0.05,WI,,
53089,0.051,WI,,
53090,0.056,WI,,
53091,0.055,WI,,
53092,0.056,WI,,
53093,0.05,WI,,
53094,0.055,WI,,
53095,0.056,WI,,
53097,0.056,WI,,
53098,0.055,WI,,
53099,0.055,WI,,
53101,0.055,WI,,
53102,0.055,WI,,
53103,0.051,WI,,
53104,0.055,WI,,
53105,0.051,WI,,
53108,0.051,WI,,
53109,0.055,WI,,
53110,0.056,WI,,
53114,0.055,WI,,
53115,0.055,WI,,
53118,0.051,WI,,
53119,0.051,WI,,
53120,0.055,WI,,
53121,0.055,WI,,
53122,0.051,WI,,
53125,0.055,WI,,
53126,0.051,WI,,
53127,0.051,WI,,
53128,0.055,WI,,
53129,0.056,WI,,
53130,0.056,WI,,
53132,0.056,WI,,
53137,0.055,WI,,
53138,0.055,WI,,
53139,0.051,WI,,
53140,0.055,WI,,
53141,0.055,WI,,
53142,0.055,WI,,
53143,0.055,WI,,
53144,0.055,WI,,
53146,0.051,WI,,
53147,0.055,WI,,
53148,0.055,WI,,
53149,0.051,WI,,
53150,0.051,WI,,
53151,0.051,WI,,
53152,0.055,WI,,
53153,0.051,WI,,
53154,0.056,WI,,
53156,0.055,WI,,
53157,0.055,WI,,
53158,0.055,WI,,
53159,0.055,WI,,
53167,0.051,WI,,
53168,0.055,WI,,
53170,0.055,WI,,
53171,0.055,WI,,
53172,0.056,WI,,
53176,0.055,WI,,
53177,0.051,WI,,
53178,0.055,WI,,
53179,0.055,WI,,
53181,0.055,WI,,
53182,0.051,WI,,
53183,0.051,WI,,
53184,0.055,WI,,
53185,0.051,WI,,
53186,0.051,WI,,
53187,0.051,WI,,
53188,0.051,WI,,
53189,0.051,WI,,
53190,0.055,WI,,
53191,0.055,WI,,
53192,0.055,WI,,
53194,0.055,WI,,
53195,0.055,WI,,
53201,0.056,WI,,
53202,0.056,WI,,
53203,0.056,WI,,
53204,0.056,WI,,
53205,0.056,WI,,
53206,0.056,WI,,
53207,0.056,WI,,
53208,0.056,WI,,
53209,0.056,WI,,
53210,0.056,WI,,
53211,0.056,WI,,
53212,0.056,WI,,
53213,0.056,WI,,
53214,0.056,WI,,
53215,0.056,WI,,
53216,0.056,WI,,
53217,0.056,WI,,
53218,0.056,WI,,
53219,0.056,WI,,
53220,0.056,WI,,
53221,0.056,WI,,
53222,0.056,WI,,
53223,0.056,WI,,
53224,0.056,WI,,
53225,0.056,WI,,
53226,0.056,WI,,
53227,0.056,WI,,
53228,0.056,WI,,
53233,0.056,WI,,
53234,0.056,WI,,
53235,0.056,WI,,
53237,0.056,WI,,
53259,0.056,WI,,
53263,0.056,WI,,
53268,0.056,WI,,
53274,0.056,WI,,
53278,0.056,WI,,
53288,0.056,WI,,
53290,0.056,WI,,
53293,0.056,WI,,
53295,0.056,WI,,
53401,0.051,WI,,
53402,0.051,WI,,
53403,0.051,WI,,
53404,0.051,WI,,
53405,0.051,WI,,
53406,0.051,WI,,
53407,0.051,WI,,
53408,0.051,WI,,
53501,0.055,WI,,
53502,0.055,WI,,
53503,0.055,WI,,
53504,0.055,WI,,
53505,0.055,WI,,
53506,0.055,WI,,
53507,0.055,WI,,
53508,0.055,WI,,
53510,0.055,WI,,
53511,0.055,WI,,
53512,0.055,WI,,
53515,0.055,WI,,
53516,0.055,WI,,
53517,0.055,WI,,
53518,0.055,WI,,
53520,0.055,WI,,
53521,0.055,WI,,
53522,0.055,WI,,
53523,0.055,WI,,
53525,0.055,WI,,
53526,0.055,WI,,
53527,0.055,WI,,
53528,0.055,WI,,
53529,0.055,WI,,
53530,0.055,WI,,
53531,0.055,WI,,
53532,0.055,WI,,
53533,0.055,WI,,
53534,0.055,WI,,
53535,0.055,WI,,
53536,0.055,WI,,
53537,0.055,WI,,
53538,0.055,WI,,
53540,0.055,WI,,
53541,0.055,WI,,
53542,0.055,WI,,
53543,0.055,WI,,
53544,0.055,WI,,
53545,0.055,WI,,
53546,0.055,WI,,
53547,0.055,WI,,
53548,0.055,WI,,
53549,0.055,WI,,
53550,0.055,WI,,
53551,0.055,WI,,
53553,0.055,WI,,
53554,0.055,WI,,
53555,0.055,WI,,
53556,0.055,WI,,
53557,0.055,WI,,
53558,0.055,WI,,
53559,0.055,WI,,
53560,0.055,WI,,
53561,0.055,WI,,
53562,0.055,WI,,
53563,0.055,WI,,
53565,0.055,WI,,
53566,0.055,WI,,
53569,0.055,WI,,
53570,0.055,WI,,
53571,0.055,WI,,
53572,0.055,WI,,
53573,0.055,WI,,
53574,0.055,WI,,
53575,0.055,WI,,
53576,0.055,WI,,
53577,0.055,WI,,
53578,0.055,WI,,
53579,0.055,WI,,
53580,0.055,WI,,
53581,0.055,WI,,
53582,0.055,WI,,
53583,0.055,WI,,
53584,0.055,WI,,
53585,0.055,WI,,
53586,0.055,WI,,
53587,0.055,WI,,
53588,0.055,WI,,
53589,0.055,WI,,
53590,0.055,WI,,
53593,0.055,WI,,
53594,0.055,WI,,
53595,0.055,WI,,
53596,0.055,WI,,
53597,0.055,WI,,
53598,0.055,WI,,
53599,0.055,WI,,
53701,0.055,WI,,
53702,0.055,WI,,
53703,0.055,WI,,
53704,0.055,WI,,
53705,0.055,WI,,
53706,0.055,WI,,
53707,0.055,WI,,
53708,0.055,WI,,
53711,0.055,WI,,
53713,0.055,WI,,
53714,0.055,WI,,
53715,0.055,WI,,
53716,0.055,WI,,
53717,0.055,WI,,
53718,0.055,WI,,
53719,0.055,WI,,
53725,0.055,WI,,
53726,0.055,WI,,
53744,0.055,WI,,
53774,0.055,WI,,
53777,0.055,WI,,
53778,0.055,WI,,
53779,0.055,WI,,
53782,0.055,WI,,
53783,0.055,WI,,
53784,0.055,WI,,
53785,0.055,WI,,
53786,0.055,WI,,
53788,0.055,WI,,
53789,0.055,WI,,
53790,0.055,WI,,
53791,0.055,WI,,
53792,0.055,WI,,
53793,0.055,WI,,
53794,0.055,WI,,
53801,0.055,WI,,
53802,0.055,WI,,
53803,0.055,WI,,
53804,0.055,WI,,
53805,0.055,WI,,
53806,0.055,WI,,
53807,0.055,WI,,
53808,0.055,WI,,
53809,0.055,WI,,
53810,0.055,WI,,
53811,0.055,WI,,
53812,0.055,WI,,
53813,0.055,WI,,
53816,0.055,WI,,
53817,0.055,WI,,
53818,0.055,WI,,
53820,0.055,WI,,
53821,0.055,WI,,
53824,0.055,WI,,
53825,0.055,WI,,
53826,0.055,WI,,
53827,0.055,WI,,
53901,0.055,WI,,
53910,0.055,WI,,
53911,0.055,WI,,
53913,0.055,WI,,
53916,0.055,WI,,
53919,0.055,WI,,
53920,0.055,WI,,
53922,0.055,WI,,
53923,0.055,WI,,
53924,0.055,WI,,
53925,0.055,WI,,
53926,0.055,WI,,
53928,0.055,WI,,
53929,0.055,WI,,
53930,0.055,WI,,
53931,0.055,WI,,
53932,0.055,WI,,
53933,0.055,WI,,
53934,0.055,WI,,
53935,0.055,WI,,
53936,0.055,WI,,
53937,0.055,WI,,
53939,0.055,WI,,
53940,0.055,WI,,
53941,0.055,WI,,
53942,0.055,WI,,
53943,0.055,WI,,
53944,0.055,WI,,
53946,0.055,WI,,
53947,0.055,WI,,
53948,0.055,WI,,
53949,0.055,WI,,
53950,0.055,WI,,
53951,0.055,WI,,
53952,0.055,WI,,
53953,0.055,WI,,
53954,0.055,WI,,
53955,0.055,WI,,
53956,0.055,WI,,
53957,0.055,WI,,
53958,0.055,WI,,
53959,0.055,WI,,
53960,0.055,WI,,
53961,0.055,WI,,
53962,0.055,WI,,
53963,0.055,WI,,
53964,0.055,WI,,
53965,0.055,WI,,
53968,0.055,WI,,
53969,0.055,WI,,
54001,0.055,WI,,
54002,0.055,WI,,
54003,0.055,WI,,
54004,0.055,WI,,
54005,0.055,WI,,
54006,0.055,WI,,
54007,0.055,WI,,
54009,0.055,WI,,
54010,0.055,WI,,
54011,0.055,WI,,
54013,0.055,WI,,
54014,0.055,WI,,
54015,0.055,WI,,
54016,0.055,WI,,
54017,0.055,WI,,
54020,0.055,WI,,
54021,0.055,WI,,
54022,0.055,WI,,
54023,0.055,WI,,
54024,0.055,WI,,
54025,0.055,WI,,
54026,0.055,WI,,
54027,0.055,WI,,
54028,0.055,WI,,
54082,0.055,WI,,
54101,0.055,WI,,
54102,0.055,WI,,
54103,0.055,WI,,
54104,0.055,WI,,
54106,0.05,WI,,
54107,0.055,WI,,
54110,0.05,WI,,
54111,0.055,WI,,
54112,0.055,WI,,
54113,0.05,WI,,
54114,0.055,WI,,
54115,0.055,WI,,
54119,0.055,WI,,
54120,0.055,WI,,
54121,0.055,WI,,
54123,0.05,WI,,
54124,0.055,WI,,
54125,0.055,WI,,
54126,0.055,WI,,
54127,0.055,WI,,
54128,0.055,WI,,
54129,0.05,WI,,
54130,0.05,WI,,
54131,0.05,WI,,
54135,0.05,WI,,
54136,0.05,WI,,
54137,0.055,WI,,
54138,0.055,WI,,
54139,0.055,WI,,
54140,0.05,WI,,
54141,0.055,WI,,
54143,0.055,WI,,
54149,0.055,WI,,
54150,0.05,WI,,
54151,0.055,WI,,
54152,0.05,WI,,
54153,0.055,WI,,
54154,0.055,WI,,
54155,0.055,WI,,
54156,0.055,WI,,
54157,0.055,WI,,
54159,0.055,WI,,
54160,0.05,WI,,
54161,0.055,WI,,
54162,0.055,WI,,
54165,0.05,WI,,
54166,0.055,WI,,
54169,0.05,WI,,
54170,0.05,WI,,
54171,0.055,WI,,
54173,0.055,WI,,
54174,0.055,WI,,
54175,0.055,WI,,
54177,0.055,WI,,
54180,0.055,WI,,
54182,0.055,WI,,
54201,0.05,WI,,
54202,0.055,WI,,
54204,0.055,WI,,
54205,0.05,WI,,
54207,0.05,WI,,
54208,0.055,WI,,
54209,0.055,WI,,
54210,0.055,WI,,
54211,0.055,WI,,
54212,0.055,WI,,
54213,0.055,WI,,
54214,0.05,WI,,
54215,0.05,WI,,
54216,0.05,WI,,
54217,0.05,WI,,
54220,0.05,WI,,
54221,0.05,WI,,
54226,0.055,WI,,
54227,0.05,WI,,
54228,0.05,WI,,
54229,0.055,WI,,
54230,0.05,WI,,
54232,0.05,WI,,
54234,0.055,WI,,
54235,0.055,WI,,
54241,0.05,WI,,
54245,0.05,WI,,
54246,0.055,WI,,
54247,0.05,WI,,
54301,0.055,WI,,
54302,0.055,WI,,
54303,0.055,WI,,
54304,0.055,WI,,
54305,0.055,WI,,
54306,0.055,WI,,
54307,0.055,WI,,
54308,0.055,WI,,
54311,0.055,WI,,
54313,0.055,WI,,
54324,0.055,WI,,
54344,0.055,WI,,
54401,0.055,WI,,
54402,0.055,WI,,
54403,0.055,WI,,
54404,0.055,WI,,
54405,0.055,WI,,
54406,0.055,WI,,
54407,0.055,WI,,
54408,0.055,WI,,
54409,0.055,WI,,
54410,0.055,WI,,
54411,0.055,WI,,
54412,0.055,WI,,
54413,0.055,WI,,
54414,0.055,WI,,
54415,0.055,WI,,
54416,0.055,WI,,
54417,0.055,WI,,
54418,0.055,WI,,
54420,0.055,WI,,
54421,0.055,WI,,
54422,0.055,WI,,
54423,0.055,WI,,
54424,0.055,WI,,
54425,0.055,WI,,
54426,0.055,WI,,
54427,0.055,WI,,
54428,0.055,WI,,
54429,0.055,WI,,
54430,0.055,WI,,
54432,0.055,WI,,
54433,0.055,WI,,
54434,0.055,WI,,
54435,0.055,WI,,
54436,0.055,WI,,
54437,0.055,WI,,
54439,0.055,WI,,
54440,0.055,WI,,
54441,0.055,WI,,
54442,0.055,WI,,
54443,0.055,WI,,
54446,0.055,WI,,
54447,0.055,WI,,
54448,0.055,WI,,
54449,0.055,WI,,
54450,0.055,WI,,
54451,0.055,WI,,
54452,0.055,WI,,
54454,0.055,WI,,
54455,0.055,WI,,
54456,0.055,WI,,
54457,0.055,WI,,
54458,0.055,WI,,
54459,0.055,WI,,
54460,0.055,WI,,
54462,0.055,WI,,
54463,0.055,WI,,
54464,0.055,WI,,
54465,0.055,WI,,
54466,0.055,WI,,
54467,0.055,WI,,
54469,0.055,WI,,
54470,0.055,WI,,
54471,0.055,WI,,
54472,0.055,WI,,
54473,0.055,WI,,
54474,0.055,WI,,
54475,0.055,WI,,
54476,0.055,WI,,
54479,0.055,WI,,
54480,0.055,WI,,
54481,0.055,WI,,
54482,0.055,WI,,
54484,0.055,WI,,
54485,0.055,WI,,
54486,0.055,WI,,
54487,0.055,WI,,
54488,0.055,WI,,
54489,0.055,WI,,
54490,0.055,WI,,
54491,0.055,WI,,
54492,0.055,WI,,
54493,0.055,WI,,
54494,0.055,WI,,
54495,0.055,WI,,
54498,0.055,WI,,
54499,0.055,WI,,
54501,0.055,WI,,
54511,0.055,WI,,
54512,0.055,WI,,
54513,0.055,WI,,
54514,0.055,WI,,
54515,0.055,WI,,
54517,0.055,WI,,
54519,0.055,WI,,
54520,0.055,WI,,
54521,0.055,WI,,
54524,0.055,WI,,
54525,0.055,WI,,
54526,0.055,WI,,
54527,0.055,WI,,
54529,0.055,WI,,
54530,0.055,WI,,
54531,0.055,WI,,
54532,0.055,WI,,
54534,0.055,WI,,
54536,0.055,WI,,
54537,0.055,WI,,
54538,0.055,WI,,
54539,0.055,WI,,
54540,0.055,WI,,
54541,0.055,WI,,
54542,0.055,WI,,
54543,0.055,WI,,
54545,0.055,WI,,
54546,0.055,WI,,
54547,0.055,WI,,
54548,0.055,WI,,
54550,0.055,WI,,
54552,0.055,WI,,
54554,0.055,WI,,
54555,0.055,WI,,
54556,0.055,WI,,
54557,0.055,WI,,
54558,0.055,WI,,
54559,0.055,WI,,
54560,0.055,WI,,
54561,0.055,WI,,
54562,0.055,WI,,
54563,0.055,WI,,
54564,0.055,WI,,
54565,0.055,WI,,
54566,0.055,WI,,
54568,0.055,WI,,
54601,0.055,WI,,
54602,0.055,WI,,
54603,0.055,WI,,
54610,0.055,WI,,
54611,0.055,WI,,
54612,0.055,WI,,
54613,0.055,WI,,
54614,0.055,WI,,
54615,0.055,WI,,
54616,0.055,WI,,
54618,0.055,WI,,
54619,0.055,WI,,
54620,0.055,WI,,
54621,0.055,WI,,
54622,0.055,WI,,
54623,0.055,WI,,
54624,0.055,WI,,
54625,0.055,WI,,
54626,0.055,WI,,
54627,0.055,WI,,
54628,0.055,WI,,
54629,0.055,WI,,
54630,0.055,WI,,
54631,0.055,WI,,
54632,0.055,WI,,
54634,0.055,WI,,
54635,0.055,WI,,
54636,0.055,WI,,
54637,0.055,WI,,
54638,0.055,WI,,
54639,0.055,WI,,
54640,0.055,WI,,
54641,0.055,WI,,
54642,0.055,WI,,
54643,0.055,WI,,
54644,0.055,WI,,
54645,0.055,WI,,
54646,0.055,WI,,
54648,0.055,WI,,
54649,0.055,WI,,
54650,0.055,WI,,
54651,0.055,WI,,
54652,0.055,WI,,
54653,0.055,WI,,
54654,0.055,WI,,
54655,0.055,WI,,
54656,0.055,WI,,
54657,0.055,WI,,
54658,0.055,WI,,
54659,0.055,WI,,
54660,0.055,WI,,
54661,0.055,WI,,
54662,0.055,WI,,
54664,0.055,WI,,
54665,0.055,WI,,
54666,0.055,WI,,
54667,0.055,WI,,
54669,0.055,WI,,
54670,0.055,WI,,
54701,0.055,WI,,
54702,0.055,WI,,
54703,0.055,WI,,
54720,0.055,WI,,
54721,0.055,WI,,
54722,0.055,WI,,
54723,0.055,WI,,
54724,0.055,WI,,
54725,0.055,WI,,
54726,0.055,WI,,
54727,0.055,WI,,
54728,0.055,WI,,
54729,0.055,WI,,
54730,0.055,WI,,
54731,0.055,WI,,
54732,0.055,WI,,
54733,0.055,WI,,
54734,0.055,WI,,
54735,0.055,WI,,
54736,0.055,WI,,
54737,0.055,WI,,
54738,0.055,WI,,
54739,0.055,WI,,
54740,0.055,WI,,
54741,0.055,WI,,
54742,0.055,WI,,
54743,0.055,WI,,
54745,0.055,WI,,
54746,0.055,WI,,
54747,0.055,WI,,
54748,0.055,WI,,
54749,0.055,WI,,
54750,0.055,WI,,
54751,0.055,WI,,
54754,0.055,WI,,
54755,0.055,WI,,
54756,0.055,WI,,
54757,0.055,WI,,
54758,0.055,WI,,
54759,0.055,WI,,
54760,0.055,WI,,
54761,0.055,WI,,
54762,0.055,WI,,
54763,0.055,WI,,
54764,0.055,WI,,
54765,0.055,WI,,
54766,0.055,WI,,
54767,0.055,WI,,
54768,0.055,WI,,
54769,0.055,WI,,
54770,0.055,WI,,
54771,0.055,WI,,
54772,0.055,WI,,
54773,0.055,WI,,
54774,0.055,WI,,
54801,0.055,WI,,
54805,0.055,WI,,
54806,0.055,WI,,
54810,0.055,WI,,
54812,0.055,WI,,
54813,0.055,WI,,
54814,0.055,WI,,
54816,0.055,WI,,
54817,0.055,WI,,
54818,0.055,WI,,
54819,0.055,WI,,
54820,0.055,WI,,
54821,0.055,WI,,
54822,0.055,WI,,
54824,0.055,WI,,
54826,0.055,WI,,
54827,0.055,WI,,
54828,0.055,WI,,
54829,0.055,WI,,
54830,0.055,WI,,
54832,0.055,WI,,
